speaker_dir	gender_dir	client_id	n_clips	gender_source	decision	majority_count	avg_conf
u_1_51	unknown	0225962f1d28dca5abde4ab6412525f71eb0250c029f7aa25913e22dc9d934f68aaa5048d09cd2e619572db87487dd505ed44ea5e0617880e618d72845d00788	10	estimated	tagged_male	10	0.9751
u_1_52	unknown	022a9bced5606cd588882da933244d620312c6aefdd4b29bfb8fb427b341182962b4b5691ed049a83e739de3a5df331fca7c9dd06f0a96b1fcf7bd3f5ce9b41e	10	estimated	tagged_male	10	0.9992
u_1_53	unknown	023178ab2559e3be647d4c0e90aadc3df4a5fd9e15ba8396262a417e215f2b5f5bd1488dc253a027e31add98e2d3b0297906bb2752e27b0615aa872abeb7dd5e	10	estimated	tagged_female	10	0.9961
u_1_54	unknown	025be085c6323589392c3fdb418b348025ad783d1d21aeb5ce67aaf4cdadbc3b5cc9cfa95bc0e5cf6515e991296dc8169ec9141a1671041641e88eb8551cb65e	10	estimated	tagged_male	10	0.9961
u_1_55	unknown	02672d086246e4af310b4d8f8cfb80040e1cc43160732ea900162e49c6ca7774d94ee343323da9c3d7420179e394c1abd94b487bc447a61f8d90a57ebe72eafc	10	estimated	tagged_male	10	0.9991
u_1_56	unknown	02722961d2ee5ace10775ff80d2adb67e2f94f0edaa0c93825c3b270643e96fefa7de7542e764c53f1614ae6feb49bf4f88ee7b5d1e723791c033613d965406b	10	estimated	tagged_female	10	0.9963
u_1_57	unknown	02786062ec85038ffeed4c38ed7b31d3aa8e6439817fb185d7dfd02698a17b6b94167f8530cf0a53f572e25eff16e17d13b04680965834c68869ea1e96b3d670	10	estimated	tagged_male	10	0.9991
u_1_58	unknown	028a9e34a86870a71687b7866c308a4555b8dd985317607ed010b6458104417c683e4dbd69fd2bc34f35ae3571c301510d15c71c62c0f38fb3578333ddc3ba9b	10	estimated	tagged_male	10	0.9992
u_1_59	unknown	028ab76c21b95feb9d1c45d6e15601663af90da27fae2173cc795b0509b393432e7b22dec98cb7986134e44b046930c53a6b0906e44a12694c6874af3c7e16b1	10	estimated	ambiguous	7	0.3942
u_1_60	unknown	028fb93d5570216e6a6b791f36a1138046ca261cd763337ff6fbdd083aa19b40413729af2dde1ec6a5ed4d9ec7815d6bd824b53aafb70ee64ad8d52c3a8e8f0d	10	estimated	tagged_female	10	0.9963
u_1_61	unknown	02934751af3564ee178856a0f21ded22e7ca59ff0af3c5fd26a1366c1f2949c7e77f5b6c7528bb6b914aaad315930b4a6bbd9a31d0dcb11c0ccd3bd2dbfbc7b0	10	estimated	tagged_male	10	0.9992
u_1_62	unknown	029b0a8ec6f8edabcc78c84e8e72cc43739e73dca8537d424ce2291e02ed73a3cfae8eaecf797430b4ea564065129e3f490b25e22f18d3f600fefe4ffad6b1d9	10	estimated	tagged_female	10	0.9853
u_1_63	unknown	02f7a1427267d9dca2aa630cf04d4a25db4e8c320287ebe7ece808e0d6b20b0fb79669be36cc171c07626c3798ab0f3468a76e544dc0236f92136156cb5c75ae	10	estimated	tagged_male	10	0.9989
u_1_64	unknown	02fa69203f400a86090abd637ce330bd42fa14255aa21ab1e4f0b421247cad94ebaeeb69eae9066853b36dc6ead6957274374ede58a270bb9c04c770d87a19fb	10	estimated	tagged_male	10	0.9971
u_1_65	unknown	030257aa963bbf19167092080d0045fa57efdb94f47c1d513ee4f81c82680de74c4cdb83e742365d3aa8154cd8516222c6d60fe8ee0bff2ee67a8e501e39b88a	10	estimated	tagged_male	10	0.9992
u_1_66	unknown	0315e04f34e35945be3b264319137d664bd31ba34c11164326f3b1f7aa16477d52d9c30c0afe66946986e9fc3043edfcd16c02936f27d18645b5f2b2fa3beec8	10	estimated	tagged_male	10	0.9992
u_1_67	unknown	0320661a8a7ada5aca8bd24cea5db6035fe56148f5c0cb00d1741e269f229dd524fe0db5d8657b0e995de6ed1a03075236cb11034d52ba408e1a67def4d6bcb8	10	estimated	tagged_male	10	0.9992
u_1_68	unknown	0322a2f3512a9d3495428157de1eae2c4b3270c1d2d14ca0642671395e493a24eb51e58d65cac2e4596728dabc5bebd495379a179740ca93d01faae30ebf8b66	10	estimated	tagged_male	10	0.9992
u_1_69	unknown	0348c3231199a8f052be364a2e1550d0a11a1fe87b8220b8e6acb00d3f87ab1d8ea32baf79a732dd93f99b94c4790c881c39c1a5c54d30b824bfa721fab0896d	10	estimated	tagged_male	10	0.9986
u_1_70	unknown	034bf3e4a5cb6ea85db9795dcfa8498363491eb1873511eee6fca71e1449e8e62a853cf46fd3c8f94b19da721664613447abc1646e9b85c9759b98e30bb74ce4	10	estimated	tagged_male	10	0.9992
u_1_71	unknown	0358eb09c4a5f7a2987b13f001b1458d7138e676fe0f27c9195d9b8133959bf523f8e6e23d3fe7695f54a570d3e16e74eebe1b08c7b9182ee4ad31f7842f987b	10	estimated	tagged_male	10	0.9992
u_1_72	unknown	037127ecae5c8f35b2b2bdc869928fcd6a7a80012a1d6bbcc305863fd9a91ca1f93871f4e9fc5179b5a81c3b00e29a739463c1ede5dcb5d12d172eec5a927dde	10	estimated	tagged_male	10	0.9992
u_1_73	unknown	03733f60232b40f8f540e95311ea652c9d72955ef4877cf51fd0395485b3ae075061004816ec57907673f2a6700df30c929f4b704371e602d05f291ddd4845d6	10	estimated	tagged_male	10	0.9992
u_1_74	unknown	037358930ac540ce75784256d359bcf7507c416dd4f95eca0cd9afb74b99e5cfea6483120000796d2b696c69a7054cb0709c5f6a860e1496f00ca0906262e9bf	10	estimated	tagged_male	10	0.9990
u_1_75	unknown	037dc443ab615405987e28e49e843d695c86a07773030ad584430fe8e93088003767d7b46d0da1a09df598f3f20db99df183ee2f7dd787c72a7aedd395e6633c	10	estimated	tagged_male	10	0.9992
u_1_76	unknown	038c85e57e57895c7e133fd8104701f360086118d7ae7f7217675744986451694d8c95d4ef2c04a054f028b4394a1e580d1c91ce3aaf87b68b9ec4f3c93fffa7	10	estimated	tagged_male	10	0.9992
u_1_77	unknown	03a168406c96446337dfa62b5c9e5e014e7a67cc34afda0ba96bcf5693cbd11313dc74043d54a388d334cf61996bd425d9d95611520fdde530de0980c5fffee3	10	estimated	tagged_male	10	0.9992
u_1_78	unknown	03a51b8958287ca739a19f544303e0b6e6559bf013af9e44dcfd00dc2c0b70f7dff6131a7011687803f2c7e7af0e8299957225793e205b60ec554ee0300c949c	10	estimated	tagged_male	10	0.9992
u_1_79	unknown	03ad5283a45e7d0d4000841693d97f67071b1eafe84380d7d0ba7df37fec9cd0bbe3369eab1a3f6e617d1da3c93f4a49e2016de7f7b964c140f04214a5e0acf1	10	estimated	tagged_male	10	0.9991
u_1_80	unknown	03b5893a41c3d5588c80495ff25abefae7cc0ecbd4f1617aeae914fca4877a0aa1e6a0eb0a94c388e744aef300b713b63b707d0248c22d97d7b5a9ea362b079e	10	estimated	tagged_male	10	0.9992
u_1_81	unknown	03b8322763fc39ed1f83eb4b16545d481cb8c108d2820c57890a6fdf342bed7aed78324baf9dabdca7ccb2ed99c3f36a1f3ff0c152ebab8be9a581ec94ab9d37	10	estimated	tagged_female	10	0.9962
u_1_82	unknown	03d804e3801bffbe285b5cb7eaf16541848e11b2597035dd507766fb7cafb5c38799251d3bf6e117b7abaabc6aeeeee7ee1dbb469f2eccbd4c9564b8bcd92974	10	estimated	tagged_female	10	0.9964
u_1_83	unknown	03de560328d44ed017ad5df9acda93dff48ac6a415326694f235220dd5248dd2e49e0723a282b65a750ae5adfd04727091ce4250e16c8a71f87928c1bb248b62	10	estimated	tagged_male	10	0.9992
u_1_84	unknown	03f8acc3e8f7c9b49fda7e8d0a240e036629d73c57b3c5709d3b5de16a485c1f20247f05ab337026488578e55ed6a1fe2d3f517efdd07afd3411cae5e2c97eaa	10	estimated	tagged_male	10	0.9991
u_1_85	unknown	03fe908f66fde3d7afbae019f202835354af8f4a326635d2724ca4279c7f5c061bdd7ee5877327d40d6a86de306a9105e867f21e2bf86616784231b787f0a71c	10	estimated	tagged_male	10	0.9991
u_1_86	unknown	04000da9b904dafca6b52453a7c8530cb9998a6e1f0bffadeb244f191cedc4b40bd1a4c95c06baff5f9a9737ca3513bc5be2462aeae533e9dc513ec3d2138000	10	estimated	tagged_male	10	0.9968
u_1_87	unknown	040651c727b2892278b2484156d8c0d1d730c9775725f184e959599f5615b087efd83f68ebd8f8c2550ff368874d1ac06dd885a000ff903ebf1b55fa49503b4e	10	estimated	tagged_female	9	0.7212
u_1_88	unknown	0424bfc641c4f4e206efd0ddd72e5146257b4ea068e2386b4eba2d35ccfe3bf2181c05aff1ab0db17c19377e376014367d3473e2aa40c74c0bd5521f7cf5076d	10	estimated	tagged_male	10	0.9990
u_1_89	unknown	043039d89f71e8f6e0fac1b893dadd8fe213d6d5dece24ef1fd6d1eea30aaa640b4791fc562628d1f69021cc576cf062ec8c289e859ebf92a73baa1f639730d8	10	estimated	tagged_male	10	0.9992
u_1_90	unknown	0432995ff9801fc4f0fa996df6194d56e01e7de28d8963296bc6a1df048a78ebb24f9b7daa237207ff2f88208688b751f83858ce79bcd589cf3a706eb782d426	10	estimated	tagged_female	10	0.9962
u_1_91	unknown	0440e960999e0f3e5321df295d079dc0c1b267afec0459c519c658038e014ac3661569c311aeaba395ec7832a3c3d86a6058cf15aa088a21ec04612f4ac1ab8d	10	estimated	tagged_male	10	0.9992
u_1_92	unknown	0443b1f06f8b3aeddc52b99062c5c0bd5995159f92ef91fd27d1f30cd5fa7b4497a88f23f15ac38b909954b1e22d0884b1c7964352abe24af8b77db744ea1465	10	estimated	tagged_female	10	0.9963
u_1_93	unknown	0452766531b89ef71ffaa6c2dd5d15b575234925c18c19cb8fb79d81d12eed32b81ebafb50500e5122cc8e51d4c7160aa5fd524c2d0b8664263f26a80d454237	10	estimated	tagged_male	10	0.9992
u_1_94	unknown	04650771d52e5d3a04d25baa7d98b705fa999ef686e590c958c3e6b0ece0af17b6075057774495a68f9d6288db0f232992b9d0cfe1dc0f5f50ba276710eae50d	10	estimated	tagged_male	10	0.9992
u_1_95	unknown	04737acb04491b82647af5e036e5b10da37054cfa89f9b506bf2c030d9f5a184e604b6bb7aeb9b77f7c1bc9b3090ad0b17f1f27fb1b5f73a65f418ecc729c194	10	estimated	tagged_female	10	0.9964
u_1_96	unknown	048587744d73c165a68210723ab4cc853a448bd98a470ec05dad1db45f3e7249df6cface4d7817867433cc2f17b0e895991e3b178023d5d67b2441b6ec2dd44b	10	estimated	tagged_female	10	0.9916
u_1_97	unknown	0493e2616caf68edc1960ff20116b9751cd1ea9acb651df0bb8d18c719f64d7708c8cc2a3ed4466a655955e30f26c86b68e41d1a385a43d187049e6f3a58176e	10	estimated	ambiguous	8	0.6005
u_1_98	unknown	049cd00646809aab8ed98e5058f67716feb13a6b5cd5019665bbba46f5683be567c25bab0b6f8c4003c51567f0b5cfa12a89cd648b82b8bf1ac5f90f4ff6df25	10	estimated	tagged_male	10	0.9992
u_1_99	unknown	04aac4123a9e13a03364fe49716ca01d893983a77bb953ea41c20e0b4b26c7c12af897f658312f91150815500f283b5ca5be15aa3126d89406c62ab7548bb9af	10	estimated	tagged_female	10	0.9964
u_1_100	unknown	04b1adcc6cd121502297801f239399699a7f1ced54ba8eb9ef815200fd2d895e98182b14520c1f6f7720689d86bf973d574ade0015daeb5795a6d463974b781d	10	estimated	tagged_female	9	0.7834
u_2_1	unknown	04c622959e75c12e17631a4113ab09d92a97b5ea506fa3c37e6aa2549815f141aae6d85711f482ca00bb699490c589e82be5bc790af49855d6f2f1a121c00fa4	10	estimated	tagged_male	10	0.9992
u_2_2	unknown	04d450adb80cc97d8c898d41234f260e88ccacdca59637496a608dac06ec22f325b48c47560422ba127d41342693067ed40e71f97d90e1de6bfff4cd9cdcf03f	10	estimated	tagged_male	10	0.9991
u_2_3	unknown	04f0d21d6465e9deab7b4db107b4f5c348cfad750b830e2de07adf5098c6cfbb9b5ecbc4f606eb7b5886f60def6b9979802d2c9cedabe998828820b10833e152	10	estimated	tagged_female	10	0.9964
u_2_4	unknown	04f23cb29f9b584181dc502f6b52a16e23f7f3b8533e6380d1651891dcf4dab691ee4a4bd41ed9347d7317ccb6ed1a89f581fc13152d8b307712768aaf43cc1d	10	estimated	tagged_female	10	0.9947
u_2_5	unknown	04f8ff2682604862e405bf88de102ed7710ac45c1205957625e4ee3e5f5a2241e453614acc451345b91bafc88f38804019c7492444595674e94e8cf4be53817f	10	estimated	tagged_male	10	0.9992
u_2_6	unknown	050991936beff6b5005c59487e83d07a210b2af3412c0ea94a62231f054e95c0c4ea42851447665db09d0134ad988794a145afc3f7524d3daae9d199ee3b62fd	10	estimated	tagged_female	10	0.9964
u_2_7	unknown	050fa5c564ad1eac4d4f11165d6a07f6e30407a1a2a1deb21c7ad47238b078f1f486ddd9a627e1c0975d119f50a1c5ce8813abc3474a44103668635aa591a780	10	estimated	tagged_male	10	0.9991
u_2_8	unknown	052e4952bf4ab01e82f051346a73726e616a5aa4bcfc0d6c0cc86de1028de03e93cfb7ec3d4ef7fffd4b81448991c5f583c1a75774f0405922a6eaa4c8e7554b	10	estimated	tagged_male	10	0.9971
u_2_9	unknown	0557d01bb3c08d152398fb14cca3827e0bd05ea05a03d8d7277ca169b571ffa23845bef52ccc0b19cf1d713316f05b33f0a6f0b9954df9f20b4a7edfc93ce405	10	estimated	tagged_male	10	0.9992
u_2_10	unknown	056d454aa5b20ff07b09c23c26b38e9554b5b420797d785d84d488b87393df637eeda75a05a9b53cd887eb116d717b3402988942efb4f499335fbdcb0e362372	10	estimated	tagged_male	10	0.9989
u_2_11	unknown	05873b33332f497361bf471e2da06153ae103f472f097fc1631d715372449b9ff9bd0076672f4fdaff957baeacf7781a77e44b936c6c05faa8e1f6da130bf963	10	estimated	ambiguous	8	0.5513
u_2_12	unknown	058b4480bf5a683d1dddcafd94cd5a743c8bddf7be17e99ebb182291467f76477093c605d5767d6c0a7d515638a653ca811a5cc7c36840703d18403969643dc0	10	estimated	tagged_male	10	0.9992
u_2_13	unknown	058ca36c371baac67f5f07bec3f2ea341835f95ba4ac9c137bb53e595fb8253f317258959d7e1f9350e107c9eab44adefecdc853354b14b2cd4adcd57fc7d849	10	estimated	tagged_male	10	0.9991
u_2_14	unknown	058f2081542a6b4329f7722a95cb51c0a61c8c88da7da40b6ec0a0f0e92a644678a25a40df716a3ea55d164cc33177cee3c7a4f78dac7cd2beec95e490830db1	10	estimated	tagged_female	10	0.9962
u_2_15	unknown	05a3b7c2ae4ea37e1436c0d99991856dddc50bef35e9d956a5a0859b3adbb1420763047e83aaf4a73dc84942027933fcaa281fd2b96afccbaf2c5f239c051095	10	estimated	tagged_male	10	0.9992
u_2_16	unknown	05bee8ba21493a0f1e9ad163dd466eb368ff1cfc8764189349bb7d63d40a09c339504180cebe4ebda65959c099ab8d6f58fcf9fd5ba5dec59ce6f165a0cb4905	10	estimated	tagged_female	10	0.9964
u_2_17	unknown	05bfc92a61d4799f5fdec7f50d889e4723372d4de962b8acd51fb915bfc18310135654b0b480d2a53a1da3a9e9cff4f37ddc3946cc6777f57bcf2d380470839c	10	estimated	ambiguous	7	0.3545
u_2_18	unknown	05d7a883ba09caa0f722d0039bf9d942205d1bf5561974522ea65c9b3529036a92edc28ec503b3c6515a1cf296cf067969db28320044bf25ca06ad55c1ad71c6	10	estimated	tagged_male	10	0.9992
u_2_19	unknown	05e3a8961264612526199acce864358915615fcf2ff0eebb03c5f5cf53016f7bb159f6bb9d3dfee45f1ac33380f149b4a49a6a7236a9fbb61d3334e9ec6070a9	10	estimated	tagged_female	10	0.9964
u_2_20	unknown	05fc274aaf940156f46bac8fede6acbf031547ad7bcad0d112bb0b1d4c1238365d09edc54d36199548a89c5f4b6dafa5ca8e88a7d25989b39cd80d4843e10de1	10	estimated	tagged_male	10	0.9991
u_2_21	unknown	05fd2a7f0d7cbe9acb1d838706b64a2ab489f6d0d2e7ff3a4243b1bb89ca3c1bc2e8dfd22bf11cf6e2fd9f11c2809b3dbf3db935d566ab6b6ee3122e3bfc20ed	10	estimated	tagged_female	10	0.9929
u_2_22	unknown	06031d4556da0db2575c105fb230116b3ec67190f0fa8a0105967fbd6882566e58a2b10d2b5f507f37cab54fb5499bf6e15f905b35f013779efc89f8fb51d259	10	estimated	tagged_male	10	0.9992
u_2_23	unknown	061e284ee3bf55cf2cbb1575dca64289ae63ea4746f666b7d00336c60afc49bd9222dc30b8fa8319047caa566ca310885dc302bcf9041b1eef80ab1d02da48bd	10	estimated	ambiguous	8	0.5665
u_2_24	unknown	0626d74bcf35621f6166f3223e1003833e6f7a40b8a5a1d4a6e0ae1742147cc8b91c80a664ea1d2eee79551ae156e7a558b1396aa1469fdd4f8ba2016eb0fb37	10	estimated	tagged_female	10	0.9961
u_2_25	unknown	062fdfa5a488d16a1734cf2869c869e08daf8f8bb405eb9304bd31da4dc38d740e5742ce11c22a8d6b50d7ed5f348685e1cc1425d923d374ab7f4327bd65a04b	10	estimated	tagged_male	10	0.9992
u_2_26	unknown	063dafca11a5b7c1645429c5eaba158ef4ad5a406865713b5189f2db9e8dcfe1e0a6aee4714600a9a58ba67b68fbecbada3ff8a982951bb44cbcdd980b83c778	10	estimated	tagged_female	10	0.9962
u_2_27	unknown	0641186d47e2be2778baba1871b85e0f307354b62a61008c038e370ce22a270aeb4032108ee5f77e660a2f361e2bac21106f5900c99813b09d6fcaec352db4de	10	estimated	tagged_male	10	0.9992
u_2_28	unknown	064a2016c00e4edd9c4434e457a6beb17410df70500dd1d11c52fccd6ac7c5a7443504e27dc2dcc5e92ccc939c3bf8ea12de379c90c3f8ac250296e84f5d2fb9	10	estimated	tagged_male	10	0.9992
u_2_29	unknown	064d3c54434519b1fcb4177bd63ba2f0b6aa5401993cf47df7418b82d3581309beea3ce2b3b2067497924cb569e34d4eabb1a2a673f951aaf7a4166eaa856200	10	estimated	tagged_male	9	0.7968
u_2_30	unknown	06530e9ef5b14e3f57f7267fce972afff4b877c65eeeb020f00e77018d448aa2473713e9a7d4f269dd1bbb245145ba1cf9ebbe021ce21ca98965ce3a169d7c77	10	estimated	tagged_male	10	0.9992
u_2_31	unknown	0664b6fa9fd790a2860cf257852529d7286cebc4fd62360aad38e6b7dc1be3e19a5406c8be66bf356712d7a90f57ca4665425279f969576d502d3742836dac86	10	estimated	tagged_female	10	0.9948
u_2_32	unknown	0665460ecafa10c586bf7a66804f9ef0e31b1ae9f88ceafa16fecf8e704dcbd5419a52cbfe87896ad12e8cc292f544aefc1b3773c45c83c7c27d60b7d52c9d6d	10	estimated	tagged_male	10	0.9991
u_2_33	unknown	0690fa96b5da1513b2e33843b632a94391812dda0e0eed727ed77353b5266cfb631a120056649d05cebdf555de973e71767542163c740e1e9d7305b66d0fc2d4	10	estimated	tagged_male	10	0.9966
u_2_34	unknown	069e4ec7ceddbe2b1836c482547b9ab4ced35c80b00efbcb320881d2d19a53323d2877fbfefdfcd256273d1dbc8e9bca784daeb72e7403efb453add3a49247a8	10	estimated	tagged_male	10	0.9992
u_2_35	unknown	06a369cd1da377530a21ca419136c7260e737a2b7122bb1087ed30d0e243dc7709c91f58db3fc3e2aee2a3dc7a9a27633b23052555bdf9f60d564462559edf05	10	estimated	tagged_male	10	0.9992
u_2_36	unknown	06bed4dfb7f60da689f235f3ac4e81eeb4e670f53c052a8a7e7db7ff2a3a8076c004a0401f65b9fe8e4f439cdd13301b6bd58a9be39ef37b7798faa53fb759b8	10	estimated	tagged_female	10	0.9962
u_2_37	unknown	06c611f3a2e85e9398eae26176064e54569c9a75548fc901d4f6283e84b6340cbbfc4055a1e4de0784abf0ee4ead4a9a2400b9aa83762a990e48f95c6c751822	10	estimated	tagged_male	10	0.9992
u_2_38	unknown	06dba210948561d8bb92025493c5a78da199db564afce6b9b89d86717f2d23db25a5c2366bf3eb2875c52a62f613ea48629a1d611713a4efd277b82826977f20	10	estimated	tagged_female	10	0.9954
u_2_39	unknown	06e45523f243fd54f34adf5d36fa98802ccc5217d2537907b34e9aa563ddf7147b16b805ce5cd9adae73bda3da000beaef596e55b6c271fd56afd8415673e1d2	10	estimated	tagged_female	10	0.9964
u_2_40	unknown	06eed629020ed9d52975b05382eb9d5a6218b44590510efe32bd8a37885f23ec947c4af4bb2a5e0e2fb5cd338447d9d01300cdd78070e68b781ba729e50880ab	10	estimated	tagged_male	10	0.9992
u_2_41	unknown	073f4541b6b44f48d9e74be8ba85804c28596e1935314008689a1a92c296233d254e1799bb665d16930396e3649bb03a888b4bd9999b9a0366fc454b5e86a416	10	estimated	ambiguous	8	0.5998
u_2_42	unknown	076848b5807ad425a317eef3f4b718e71ce8d24a083cc2636860130753c5c80187e2232ebb5717b59aedfd5be1b78297d17fe364a31c7cac2420aac22b24a591	10	estimated	tagged_male	10	0.9992
u_2_43	unknown	076a6019f9aee813e1befb22496c9e17e413f02992b4b7703f13c070cde2b4e657550d6ee3da8eb74310482770285211ce0f7397b780fd3e9650b685fded0226	10	estimated	tagged_male	10	0.9691
u_2_44	unknown	079a83223f1184927ce4547aadca6ab6777bbd435e2f04f3f2a626c92a788d229b95e520e8d7f6ae9768acdc9dbb3b79b90862c90d7ea8e299b2dd9f403a0738	10	estimated	tagged_male	10	0.9992
u_2_45	unknown	07a7db773acd156dd0b7fdc32f6b5eda9b32ffa1b3aee71524524c185ee92da837c66d935fd4ed2733dca2576ff1f74b3adf5129e149793e631dab02aa57c051	10	estimated	tagged_female	10	0.9964
u_2_46	unknown	07b952646fd749306a9f156076760d04cf7943200ef835995311d1d0344b544530bc7914112c21b80d143c18352c3a6803376b4c6c7ac0f17191c142a0e05514	10	estimated	tagged_female	10	0.9963
u_2_47	unknown	07bde6a00156b107efe22c682148d0a9d96eca26844abb78dee4e6b9c67264984b0730c4a74d8bddd7481139af5c4470122443e20c6fc91d56c741bf3e4443df	10	estimated	tagged_male	10	0.9992
u_2_48	unknown	07cebb993a7425b8b3f937ac408e7e7a6257ffcb8ef2128543f67d10e6e9e7537d1fe519d8e7d2c113cc240e03ec023784fef8d0966c8222fb475a95a5a5c3ca	10	estimated	tagged_female	10	0.9964
u_2_49	unknown	07d100ca7978e473f976929fbf61f7e0dbc8b8ee81bdaef3a6b47a6d9f9779f5a9c3b7e4b6eb205e1dd550c4ff0e2401415ffeaa9bf14e33fde4aa1922f15759	10	estimated	tagged_male	10	0.9992
u_2_50	unknown	07e2f10c97c5f8b2ad0cbd4eb9d0769b70a93d77c772caaedca8beff37ec47faa56f0afb889abebf1a61d7cef6834dec7e7b845229877444ba2a400af102d20c	10	estimated	tagged_female	10	0.9955
u_2_51	unknown	07edb9dedd9f30282103d9902becc53683bcd9ea526324351116bdcab789214ac0fcf32d403a68e168da35968f1c946babf6f26fcc8b3d9249ee1f2402ab1792	10	estimated	tagged_male	10	0.9992
u_2_52	unknown	07f9d08b7027ae83c82cecdda21e58c1aa07d3d8180f27ee9ff68eadf99005fa6d0395c0e54ce520033e3030135c2e5c553581e9068bc680ddc16e7db9d3115b	10	estimated	tagged_male	10	0.9992
u_2_53	unknown	07fb8524ea441b1d78737b9dd0551a8a2c0d9dcc5aeac3446bfe18edd627a24c1006d188921354d6ace2a4a9cdbb7901f8443d93fb03287bc001b50f21511592	10	estimated	tagged_male	10	0.9992
u_2_54	unknown	080a93563aee414daf4c724022f43057bda925165d2a3a6421e470828cf866d4c454b61b8ae9f0533530450dec9f33b964b7554d2bb39deeb8596bc02f6815b8	10	estimated	tagged_male	10	0.9986
u_2_55	unknown	08100fd20033b970d544c05ce00898915806c525be9263ad88f47718ef1733ef24c0bf2fe3bda7a8c5a703fec6f7a055068f1a54d81fda72b1ffd58203979dc6	10	estimated	tagged_male	10	0.9992
u_2_56	unknown	0810c1e2da5ba81be77ff6a411eeb62267a124a0c08b6f8846527c86422a90c54674e30192e06ad73f75c1f6df215e1b72bc69fd826192268ca580ec615f01f5	10	estimated	ambiguous	6	0.1956
u_2_57	unknown	081c9a9bd57f8d17730cf453c8f8c3d1e20fb92bb1a6511a8cdf8437c63d70969bbe5787d67266b506b2da1c7d96a2b6f5fc0274acfe47b583056229b6b01e3d	10	estimated	tagged_male	10	0.9992
u_2_58	unknown	082199cd65e0c0637c582583ed14d2ad456f992ee64d47a71fa9bc959b35677835ab36497d9a7d2692205a6ba05d8cdc3837549581b2306cdef26e342cbc7c47	10	estimated	tagged_female	10	0.9962
u_2_59	unknown	0822ff454f8524b95834c973b5cf1d24f3923ddcf71c9dcb4df1feec1e188ec59e9dd5671a1262e741c7eaa73ae7c4bae564d130e34af7063f16cdf3af0f5a65	10	estimated	tagged_male	10	0.9992
u_2_60	unknown	083d5420510b8dd58c3c6cadf99553ee335cafca6940a9a2117f69d16364e9ea01361787360884dad5f2b1eba86911d3bee1348f8d9d9d5b048de689d5db6dcd	10	estimated	tagged_male	10	0.9992
u_2_61	unknown	08640099d8bcaca93f5aaab7e65aac3574219fd272cd5d02288f338520f00664ec2ceb39e286e11e05d4cf168b4f5608533b951c327b3185f11cb75ab661fb85	10	estimated	tagged_male	10	0.9992
u_2_62	unknown	0867db7474b4edc3d615e5346f87f3e0651298689fdb3bb9dd4b5b9d003644430add80cce1aab932a1c7548f0fd4d6a9269076a576f1d81d647880d086ec7224	10	estimated	tagged_male	10	0.9992
u_2_63	unknown	086cc5795d1becbca4de4712815c34b5a5116d2c62aa1527703bce43b47f26301bd795e33cb7e59d2bbadded35a8a19941669c584bb4671066e842f21a5b53dc	10	estimated	tagged_male	10	0.9991
u_2_64	unknown	088f9facb11a1d6eb7792d22b8937df8583d4935e9789e2e326a350978aa38f93b266634d7bd4a303b484be3e1597ef53f1eef83270410cb0b9a05d9d0a284bc	10	estimated	tagged_male	10	0.9990
u_2_65	unknown	08b493b3f744935380561261be8b91be7abb1d0f25307893db3df97aebc41f69ebfdcb4be01e97c37e66df2b5638b6cc7610dae0e30a776a8d80e4929de0a134	10	estimated	tagged_male	10	0.9991
u_2_66	unknown	08b7eb660ea4bc63ac6e1cbae979bc58be881c387d0afe43529b524e6883e279718289ced539da796c5b0eb619351fe50cb99b7cbcfe8bf4731380a0815fe6f2	10	estimated	tagged_female	10	0.9965
u_2_67	unknown	08e9ad69a8518d9218d324c2be0984cb2601db1f58fc5af20086de83e3387b57071574e1dfaab19feeb6d42235bac17cf31a16866e09ccd8c1385a88685d51b4	10	estimated	tagged_female	10	0.9963
u_2_68	unknown	08ea1e4883b0112f794e6cba73552d702ba257721b88df9c3b30c6043b022cd762c5d1a6c88f173e0c2329ff8db103beee69674c3abe9ce1fe06eca1ac26318d	10	estimated	tagged_female	10	0.9961
u_2_69	unknown	08f2ee19b3a9d358e39724a8f9d1741ca84ec8c0f19f8f6b9ae16db1c0f65bd45f55368046525a42a9c62faa8a1eed753c35df555860a64b27938cdd384c1935	10	estimated	tagged_male	10	0.9992
u_2_70	unknown	08f91bd5adcdf93bf51fa15b09c6149fce071ed5ef9b2247409449e1699a60c39a7be1bc38776b7aafd58abdbf4b39c0bf3fdcfd11a80697dd217bf910d27f42	10	estimated	tagged_male	9	0.7999
u_2_71	unknown	091396a31bec1a294b168cadb5a5e8fc05fc5b91a5e48f86d6110174e1e17361a2fb04a58963202e791127d255b1eaa2b931f8a091106996b6c4d60c128bcdb5	10	estimated	tagged_female	10	0.9959
u_2_72	unknown	092b1ff29eb834d249e618487d2c9b2948af567299b756b407cde04792b8ad30339d2b9f0e325eb10d645ad2fcc43d3e5e8e7e4a5f4188b4288190754d8ce53b	10	estimated	tagged_male	10	0.9992
u_2_73	unknown	0933d3fdcc6d51036d7f36a5bacad3bfb08209417bd2a3658ca64933fdf8ae03e7a6fe44ecff309b1d563119b3642cb51f80424e6ed971d0f769ec01afff1766	10	estimated	tagged_male	10	0.9992
